id,theme,character,scene,prop,src,prompt_en,prompt_zh,desc_kid
fai_princess_glade_sparkles,fairy,princess,glade,sparkles,./assets/images/fai_princess_glade_sparkles.webp,"a kind young princess in flowing dress in an enchanted glowing forest glade, surrounded by floating golden sparkles, fairy tale theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張童話風格的圖：穿長裙的小公主在閃著光的魔法森林空地上，身邊飄著金色的仙塵。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 穿長裙的小公主在閃著光的魔法森林空地上，身邊飄著金色的仙塵！這是一張童話世界的快樂畫面～
fai_princess_tower_wand,fairy,princess,tower,wand,./assets/images/fai_princess_tower_wand.webp,"a kind young princess in flowing dress at the foot of a tall magical tower, holding a sparkling magic wand, fairy tale theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張童話風格的圖：穿長裙的小公主在高聳的魔法塔下，揮舞著一支閃閃發亮的魔法棒。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 穿長裙的小公主在高聳的魔法塔下，揮舞著一支閃閃發亮的魔法棒！這是一張童話世界的快樂畫面～
fai_princess_tower_crystal,fairy,princess,tower,crystal,./assets/images/fai_princess_tower_crystal.webp,"a kind young princess in flowing dress at the foot of a tall magical tower, holding a glowing magical crystal, fairy tale theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張童話風格的圖：穿長裙的小公主在高聳的魔法塔下，捧著一顆會發光的魔法水晶。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 穿長裙的小公主在高聳的魔法塔下，捧著一顆會發光的魔法水晶！這是一張童話世界的快樂畫面～
fai_princess_tower_spellbook,fairy,princess,tower,spellbook,./assets/images/fai_princess_tower_spellbook.webp,"a kind young princess in flowing dress at the foot of a tall magical tower, holding a thick glowing spellbook, fairy tale theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張童話風格的圖：穿長裙的小公主在高聳的魔法塔下，翻著一本會發光的厚厚魔法書。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 穿長裙的小公主在高聳的魔法塔下，翻著一本會發光的厚厚魔法書！這是一張童話世界的快樂畫面～
fai_princess_tower_sparkles,fairy,princess,tower,sparkles,./assets/images/fai_princess_tower_sparkles.webp,"a kind young princess in flowing dress at the foot of a tall magical tower, surrounded by floating golden sparkles, fairy tale theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張童話風格的圖：穿長裙的小公主在高聳的魔法塔下，身邊飄著金色的仙塵。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 穿長裙的小公主在高聳的魔法塔下，身邊飄著金色的仙塵！這是一張童話世界的快樂畫面～
fai_dragon_castle_wand,fairy,dragon,castle,wand,./assets/images/fai_dragon_castle_wand.webp,"a cute friendly baby dragon in front of a grand fairytale castle, holding a sparkling magic wand, fairy tale theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張童話風格的圖：可愛的小龍寶寶在雄偉的童話城堡前，揮舞著一支閃閃發亮的魔法棒。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 可愛的小龍寶寶在雄偉的童話城堡前，揮舞著一支閃閃發亮的魔法棒！這是一張童話世界的快樂畫面～
fai_dragon_castle_crystal,fairy,dragon,castle,crystal,./assets/images/fai_dragon_castle_crystal.webp,"a cute friendly baby dragon in front of a grand fairytale castle, holding a glowing magical crystal, fairy tale theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張童話風格的圖：可愛的小龍寶寶在雄偉的童話城堡前，捧著一顆會發光的魔法水晶。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 可愛的小龍寶寶在雄偉的童話城堡前，捧著一顆會發光的魔法水晶！這是一張童話世界的快樂畫面～
fai_dragon_castle_spellbook,fairy,dragon,castle,spellbook,./assets/images/fai_dragon_castle_spellbook.webp,"a cute friendly baby dragon in front of a grand fairytale castle, holding a thick glowing spellbook, fairy tale theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張童話風格的圖：可愛的小龍寶寶在雄偉的童話城堡前，翻著一本會發光的厚厚魔法書。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 可愛的小龍寶寶在雄偉的童話城堡前，翻著一本會發光的厚厚魔法書！這是一張童話世界的快樂畫面～
fai_dragon_castle_sparkles,fairy,dragon,castle,sparkles,./assets/images/fai_dragon_castle_sparkles.webp,"a cute friendly baby dragon in front of a grand fairytale castle, surrounded by floating golden sparkles, fairy tale theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張童話風格的圖：可愛的小龍寶寶在雄偉的童話城堡前，身邊飄著金色的仙塵。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 可愛的小龍寶寶在雄偉的童話城堡前，身邊飄著金色的仙塵！這是一張童話世界的快樂畫面～
fai_dragon_ruins_wand,fairy,dragon,ruins,wand,./assets/images/fai_dragon_ruins_wand.webp,"a cute friendly baby dragon exploring ancient glowing ruins in the forest, holding a sparkling magic wand, fairy tale theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張童話風格的圖：可愛的小龍寶寶在森林裡發光的古代遺跡中探險，揮舞著一支閃閃發亮的魔法棒。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 可愛的小龍寶寶在森林裡發光的古代遺跡中探險，揮舞著一支閃閃發亮的魔法棒！這是一張童話世界的快樂畫面～
fai_dragon_ruins_crystal,fairy,dragon,ruins,crystal,./assets/images/fai_dragon_ruins_crystal.webp,"a cute friendly baby dragon exploring ancient glowing ruins in the forest, holding a glowing magical crystal, fairy tale theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張童話風格的圖：可愛的小龍寶寶在森林裡發光的古代遺跡中探險，捧著一顆會發光的魔法水晶。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 可愛的小龍寶寶在森林裡發光的古代遺跡中探險，捧著一顆會發光的魔法水晶！這是一張童話世界的快樂畫面～
fai_dragon_ruins_spellbook,fairy,dragon,ruins,spellbook,./assets/images/fai_dragon_ruins_spellbook.webp,"a cute friendly baby dragon exploring ancient glowing ruins in the forest, holding a thick glowing spellbook, fairy tale theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張童話風格的圖：可愛的小龍寶寶在森林裡發光的古代遺跡中探險，翻著一本會發光的厚厚魔法書。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 可愛的小龍寶寶在森林裡發光的古代遺跡中探險，翻著一本會發光的厚厚魔法書！這是一張童話世界的快樂畫面～
fai_dragon_ruins_sparkles,fairy,dragon,ruins,sparkles,./assets/images/fai_dragon_ruins_sparkles.webp,"a cute friendly baby dragon exploring ancient glowing ruins in the forest, surrounded by floating golden sparkles, fairy tale theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張童話風格的圖：可愛的小龍寶寶在森林裡發光的古代遺跡中探險，身邊飄著金色的仙塵。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 可愛的小龍寶寶在森林裡發光的古代遺跡中探險，身邊飄著金色的仙塵！這是一張童話世界的快樂畫面～
fai_dragon_glade_wand,fairy,dragon,glade,wand,./assets/images/fai_dragon_glade_wand.webp,"a cute friendly baby dragon in an enchanted glowing forest glade, holding a sparkling magic wand, fairy tale theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張童話風格的圖：可愛的小龍寶寶在閃著光的魔法森林空地上，揮舞著一支閃閃發亮的魔法棒。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 可愛的小龍寶寶在閃著光的魔法森林空地上，揮舞著一支閃閃發亮的魔法棒！這是一張童話世界的快樂畫面～
fai_dragon_glade_crystal,fairy,dragon,glade,crystal,./assets/images/fai_dragon_glade_crystal.webp,"a cute friendly baby dragon in an enchanted glowing forest glade, holding a glowing magical crystal, fairy tale theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張童話風格的圖：可愛的小龍寶寶在閃著光的魔法森林空地上，捧著一顆會發光的魔法水晶。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 可愛的小龍寶寶在閃著光的魔法森林空地上，捧著一顆會發光的魔法水晶！這是一張童話世界的快樂畫面～
fai_dragon_glade_spellbook,fairy,dragon,glade,spellbook,./assets/images/fai_dragon_glade_spellbook.webp,"a cute friendly baby dragon in an enchanted glowing forest glade, holding a thick glowing spellbook, fairy tale theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張童話風格的圖：可愛的小龍寶寶在閃著光的魔法森林空地上，翻著一本會發光的厚厚魔法書。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 可愛的小龍寶寶在閃著光的魔法森林空地上，翻著一本會發光的厚厚魔法書！這是一張童話世界的快樂畫面～
fai_dragon_glade_sparkles,fairy,dragon,glade,sparkles,./assets/images/fai_dragon_glade_sparkles.webp,"a cute friendly baby dragon in an enchanted glowing forest glade, surrounded by floating golden sparkles, fairy tale theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張童話風格的圖：可愛的小龍寶寶在閃著光的魔法森林空地上，身邊飄著金色的仙塵。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 可愛的小龍寶寶在閃著光的魔法森林空地上，身邊飄著金色的仙塵！這是一張童話世界的快樂畫面～
